x1,x2,x3,x4
12,4,0.00056960,14
8,2,0.00056961,6
2,1,0.00056969,1
16,3,0.00056969,10
2,0,0.00056971,0
18,4,0.00056971,14
6,0,0.00056972,0
3,0,0.00056978,0
1,0,0.00056980,0
8,0,0.00056980,0
3,0,0.00056981,0
12,1,0.00056982,1
3,0,0.00056987,0
2,0,0.00056992,0
6,1,0.00056992,1
5,0,0.00056995,0
4,0,0.00057003,0
3,0,0.00057005,0
1,0,0.00057011,0
1,0,0.00057014,0
12,0,0.00057015,0
5,0,0.00057015,0
22,7,0.00057021,28
3,0,0.00057033,0
1,0,0.00057033,0
11,0,0.00057044,0
4,0,0.00057048,0
4,0,0.00057051,0
1,0,0.00057052,0
2,0,0.00057053,0
2,0,0.00057053,0
2,0,0.00057054,0
5,0,0.00057058,0
1,0,0.00057060,0
6,0,0.00057065,0
10,0,0.00057067,0
23,11,0.00057068,46
2,0,0.00057068,0
6,3,0.00057072,10
3,1,0.00057075,1
5,1,0.00057078,1
18,3,0.00057081,10
2,0,0.00057085,0
2,0,0.00057086,0
13,3,0.00057091,10
11,1,0.00057094,1
13,6,0.00057097,24
3,0,0.00057099,0
8,0,0.00057099,0
14,1,0.00057100,1
10,2,0.00057106,6
1,0,0.00057107,0
2,0,0.00057109,0
9,1,0.00057116,1
2,0,0.00057117,0
1,0,0.00057117,0
6,1,0.00057125,1
14,5,0.00057127,20
17,3,0.00057132,10
13,1,0.00057135,1
1,0,0.00057136,0
15,1,0.00057140,1
3,0,0.00057141,0
2,0,0.00057142,0
15,6,0.00057147,24
1,0,0.00057148,0
17,3,0.00057151,10
4,0,0.00057153,0
5,0,0.00057155,0
7,0,0.00057157,0
5,0,0.00057164,0
1,0,0.00057165,0
11,0,0.00057166,0
1,0,0.00057168,0
17,5,0.00057173,20
1,0,0.00057177,0
3,0,0.00057179,0
6,0,0.00057180,0
4,0,0.00057185,0
5,0,0.00057186,0
3,0,0.00057188,0
15,3,0.00057190,10
3,0,0.00057191,0
5,1,0.00057195,1
2,0,0.00057206,0
7,0,0.00057209,0
4,0,0.00057210,0
6,0,0.00057210,0
3,0,0.00057216,0
7,0,0.00057219,0
2,0,0.00057221,0
2,0,0.00057225,0
14,3,0.00057231,10
2,0,0.00057233,0
6,0,0.00057240,0
4,1,0.00057241,1
1,0,0.00057241,0
5,0,0.00057245,0
3,0,0.00057246,0
18,4,0.00057247,14
3,0,0.00057254,0
14,1,0.00057259,1
4,1,0.00057261,1
3,0,0.00057263,0
4,0,0.00057265,0
13,0,0.00057273,0
3,1,0.00057273,1
17,2,0.00057282,6
5,0,0.00057285,0
20,0,0.00057286,0
2,0,0.00057290,0
2,0,0.00057295,0
5,0,0.00057296,0
2,0,0.00057304,0
6,2,0.00057306,6
10,0,0.00057309,0
12,3,0.00057309,10
20,2,0.00057323,6
8,2,0.00057326,6
17,3,0.00057337,10
6,0,0.00057338,0
8,2,0.00057338,6
7,0,0.00057347,0
9,2,0.00057347,6
7,1,0.00057353,1
6,1,0.00057353,1
2,0,0.00057355,0
3,0,0.00057359,0
12,2,0.00057360,6
8,1,0.00057360,1
14,0,0.00057360,0
1,0,0.00057373,0
17,3,0.00057381,10
6,0,0.00057381,0
6,0,0.00057395,0
4,1,0.00057404,1
2,0,0.00057409,0
6,0,0.00057416,0
9,1,0.00057430,1
7,0,0.00057430,0
4,1,0.00057438,1
17,3,0.00057439,10
8,0,0.00057440,0
6,1,0.00057440,1
16,2,0.00057447,6
5,0,0.00057449,0
6,0,0.00057455,0
4,0,0.00057458,0
1,0,0.00057462,0
8,1,0.00057462,1
6,0,0.00057473,0
1,0,0.00057474,0
6,1,0.00057478,1
1,0,0.00057478,0
15,3,0.00057483,10
7,1,0.00057484,1
3,0,0.00057485,0
6,0,0.00057485,0
16,5,0.00057487,20
1,0,0.00057489,0
2,0,0.00057498,0
5,0,0.00057500,0
5,0,0.00057508,0
9,0,0.00057509,0
15,1,0.00057515,1
7,2,0.00057520,6
4,0,0.00057520,0
1,0,0.00057523,0
7,3,0.00057525,10
3,0,0.00057526,0
10,2,0.00057543,6
8,0,0.00057544,0
10,5,0.00057547,20
5,0,0.00057550,0
18,5,0.00057556,20
17,2,0.00057563,6
6,0,0.00057563,0
1,0,0.00057563,0
2,0,0.00057565,0
9,0,0.00057565,0
4,0,0.00057567,0
3,0,0.00057568,0
13,4,0.00057571,14
4,0,0.00057572,0
16,2,0.00057575,6
2,0,0.00057577,0
6,0,0.00057578,0
2,0,0.00057580,0
2,0,0.00057580,0
2,0,0.00057585,0
5,0,0.00057588,0
7,0,0.00057588,0
14,2,0.00057592,6
4,0,0.00057593,0
3,0,0.00057594,0
13,2,0.00057594,6
2,0,0.00057600,0
7,0,0.00057604,0
6,3,0.00057606,10
3,0,0.00057607,0
5,0,0.00057616,0
10,0,0.00057616,0
1,0,0.00057621,0
4,0,0.00057621,0
11,1,0.00057622,1
2,0,0.00057622,0
5,0,0.00057628,0
12,4,0.00057630,14
1,0,0.00057633,0
9,2,0.00057634,6
16,5,0.00057643,20
21,8,0.00057647,32
10,0,0.00057657,0
9,0,0.00057657,0
13,5,0.00057660,20
3,0,0.00057663,0
5,0,0.00057671,0
8,0,0.00057676,0
24,5,0.00057682,20
2,0,0.00057682,0
2,0,0.00057686,0
7,0,0.00057686,0
2,0,0.00057686,0
16,4,0.00057691,14
3,0,0.00057704,0
1,0,0.00057710,0
1,0,0.00057712,0
3,0,0.00057716,0
1,0,0.00057722,0
2,0,0.00057729,0
1,0,0.00057731,0
15,4,0.00057733,14
5,2,0.00057742,6
3,0,0.00057747,0
5,0,0.00057749,0
2,0,0.00057749,0
5,0,0.00057752,0
3,0,0.00057752,0
17,1,0.00057754,1
5,1,0.00057754,1
1,0,0.00057756,0
4,0,0.00057756,0
2,0,0.00057757,0
4,0,0.00057758,0
17,2,0.00057758,6
1,0,0.00057759,0
1,0,0.00057759,0
12,2,0.00057759,6
23,7,0.00057762,28
5,0,0.00057763,0
3,0,0.00057764,0
6,1,0.00057764,1
2,0,0.00057773,0
9,1,0.00057779,1
7,2,0.00057782,6
9,2,0.00057786,6
1,0,0.00057788,0
2,1,0.00057790,1
5,0,0.00057790,0
2,0,0.00057791,0
1,0,0.00057799,0
3,1,0.00057801,1
13,1,0.00057803,1
14,1,0.00057803,1
2,0,0.00057807,0
9,1,0.00057812,1
2,0,0.00057816,0
4,0,0.00057817,0
12,0,0.00057821,0
2,0,0.00057823,0
20,2,0.00057825,6
7,1,0.00057828,1
2,0,0.00057830,0
6,0,0.00057831,0
3,0,0.00057834,0
3,0,0.00057842,0
5,0,0.00057843,0
15,3,0.00057846,10
5,0,0.00057846,0
9,0,0.00057852,0
2,0,0.00057856,0
1,0,0.00057863,0
1,0,0.00057863,0
2,0,0.00057864,0
1,0,0.00057866,0
1,0,0.00057866,0
1,0,0.00057869,0
14,1,0.00057875,1
16,3,0.00057875,10
2,0,0.00057875,0
17,3,0.00057878,10
2,0,0.00057879,0
13,3,0.00057879,10
3,0,0.00057882,0
1,0,0.00057882,0
15,5,0.00057888,20
4,1,0.00057897,1
6,0,0.00057898,0
2,2,0.00057898,6
13,4,0.00057901,14
1,0,0.00057902,0
13,1,0.00057903,1
1,0,0.00057904,0
12,2,0.00057911,6
12,4,0.00057911,14
15,7,0.00057911,28
10,1,0.00057918,1
3,0,0.00057920,0
4,1,0.00057921,1
8,2,0.00057923,6
1,0,0.00057924,0
4,1,0.00057928,1
17,3,0.00057929,10
7,0,0.00057935,0
1,0,0.00057936,0
1,0,0.00057939,0
4,0,0.00057941,0
7,0,0.00057942,0
2,0,0.00057943,0
3,0,0.00057943,0
1,0,0.00057945,0
2,0,0.00057948,0
5,0,0.00057952,0
22,5,0.00057953,20
1,0,0.00057953,0
4,0,0.00057956,0
7,2,0.00057960,6
5,0,0.00057962,0
1,0,0.00057963,0
5,0,0.00057964,0
13,2,0.00057968,6
16,4,0.00057969,14
10,0,0.00057969,0
2,0,0.00057971,0
3,0,0.00057976,0
1,0,0.00057977,0
1,0,0.00057983,0
16,5,0.00057984,20
4,0,0.00057994,0
16,4,0.00057995,14
4,0,0.00058001,0
4,0,0.00058008,0
3,0,0.00058015,0
1,0,0.00058024,0
3,0,0.00058026,0
5,0,0.00058028,0
3,0,0.00058029,0
1,0,0.00058029,0
2,0,0.00058033,0
8,2,0.00058037,6
5,0,0.00058038,0
3,0,0.00058039,0
4,0,0.00058047,0
3,0,0.00058050,0
9,0,0.00058050,0
1,0,0.00058051,0
1,0,0.00058052,0
4,0,0.00058053,0
3,0,0.00058054,0
1,0,0.00058065,0
1,0,0.00058071,0
6,0,0.00058081,0
7,0,0.00058083,0
19,4,0.00058085,14
1,0,0.00058092,0
2,0,0.00058096,0
9,1,0.00058101,1
6,0,0.00058103,0
3,0,0.00058105,0
2,0,0.00058107,0
18,2,0.00058108,6
8,1,0.00058108,1
1,0,0.00058111,0
14,0,0.00058113,0
14,1,0.00058114,1
11,1,0.00058115,1
7,1,0.00058116,1
2,0,0.00058116,0
9,1,0.00058117,1
3,0,0.00058122,0
19,7,0.00058139,28
4,0,0.00058150,0
1,0,0.00058152,0
1,0,0.00058152,0
2,0,0.00058152,0
22,3,0.00058152,10
5,1,0.00058157,1
3,0,0.00058159,0
1,0,0.00058159,0
1,0,0.00058164,0
4,0,0.00058168,0
6,0,0.00058169,0
1,0,0.00058172,0
10,0,0.00058174,0
3,0,0.00058176,0
9,1,0.00058182,1
2,0,0.00058185,0
19,6,0.00058189,24
3,0,0.00058190,0
3,0,0.00058192,0
6,1,0.00058193,1
16,2,0.00058200,6
2,1,0.00058202,1
22,5,0.00058205,20
3,0,0.00058212,0
3,0,0.00058217,0
9,1,0.00058223,1
7,0,0.00058225,0
15,1,0.00058226,1
6,1,0.00058229,1
10,1,0.00058230,1
6,0,0.00058232,0
8,2,0.00058235,6
7,2,0.00058237,6
18,6,0.00058238,24
13,0,0.00058238,0
3,0,0.00058239,0
19,3,0.00058240,10
4,1,0.00058245,1
8,0,0.00058246,0
18,2,0.00058248,6
1,0,0.00058254,0
22,5,0.00058255,20
2,0,0.00058266,0
7,1,0.00058268,1
1,0,0.00058269,0
2,0,0.00058270,0
8,0,0.00058270,0
15,5,0.00058270,20
17,6,0.00058271,24
3,1,0.00058278,1
1,0,0.00058278,0
5,0,0.00058280,0
8,2,0.00058284,6
6,0,0.00058289,0
10,0,0.00058289,0
6,1,0.00058290,1
1,0,0.00058290,0
1,0,0.00058293,0
3,0,0.00058301,0
8,0,0.00058302,0
1,0,0.00058304,0
1,0,0.00058304,0
3,0,0.00058309,0
13,4,0.00058314,14
15,2,0.00058317,6
9,0,0.00058324,0
4,0,0.00058327,0
3,0,0.00058331,0
3,0,0.00058331,0
17,3,0.00058333,10
6,0,0.00058337,0
11,0,0.00058338,0
2,0,0.00058340,0
16,3,0.00058343,10
3,0,0.00058345,0
5,1,0.00058346,1
9,1,0.00058349,1
3,0,0.00058362,0
3,0,0.00058364,0
6,1,0.00058368,1
3,0,0.00058369,0
3,0,0.00058372,0
6,1,0.00058373,1
1,0,0.00058374,0
12,1,0.00058389,1
3,0,0.00058390,0
3,0,0.00058391,0
5,1,0.00058391,1
2,0,0.00058392,0
15,4,0.00058393,14
3,0,0.00058394,0
18,9,0.00058397,37
3,0,0.00058400,0
2,0,0.00058403,0
13,1,0.00058404,1
6,1,0.00058405,1
14,1,0.00058405,1
10,3,0.00058410,10
4,0,0.00058410,0
13,2,0.00058412,6
4,0,0.00058413,0
1,0,0.00058414,0
7,0,0.00058421,0
9,1,0.00058422,1
16,0,0.00058423,0
6,0,0.00058425,0
2,0,0.00058425,0
8,1,0.00058434,1
4,0,0.00058435,0
17,3,0.00058440,10
7,1,0.00058442,1
2,0,0.00058446,0
2,0,0.00058448,0
9,0,0.00058448,0
17,6,0.00058448,24
23,8,0.00058450,32
3,0,0.00058451,0
4,0,0.00058454,0
7,0,0.00058454,0
16,4,0.00058455,14
3,0,0.00058456,0
5,0,0.00058459,0
14,1,0.00058462,1
16,2,0.00058466,6
10,0,0.00058467,0
18,2,0.00058473,6
8,0,0.00058475,0
8,2,0.00058475,6
18,2,0.00058475,6
1,0,0.00058476,0
2,0,0.00058478,0
1,0,0.00058478,0
4,0,0.00058479,0
15,3,0.00058479,10
2,0,0.00058479,0
19,7,0.00058481,28
1,0,0.00058482,0
10,0,0.00058486,0
3,0,0.00058487,0
13,1,0.00058489,1
8,0,0.00058494,0
2,0,0.00058502,0
11,0,0.00058504,0
2,0,0.00058510,0
3,0,0.00058515,0
8,0,0.00058515,0
2,0,0.00058520,0
4,0,0.00058522,0
1,0,0.00058522,0
2,0,0.00058524,0
9,1,0.00058525,1
5,1,0.00058530,1
10,0,0.00058532,0
18,3,0.00058533,10
1,0,0.00058541,0
6,2,0.00058551,6
2,0,0.00058552,0
6,0,0.00058556,0
2,0,0.00058559,0
16,4,0.00058559,14
5,0,0.00058560,0
10,1,0.00058564,1
8,2,0.00058570,6
2,0,0.00058572,0
18,8,0.00058578,32
9,2,0.00058579,6
11,1,0.00058585,1
1,0,0.00058593,0
5,0,0.00058597,0
16,3,0.00058597,10
2,0,0.00058598,0
4,0,0.00058600,0
18,2,0.00058603,6
6,0,0.00058609,0
2,0,0.00058611,0
2,0,0.00058613,0
11,3,0.00058615,10
2,0,0.00058616,0
7,0,0.00058618,0
16,6,0.00058621,24
10,3,0.00058625,10
6,0,0.00058627,0
1,0,0.00058638,0
1,0,0.00058639,0
14,3,0.00058639,10
8,2,0.00058640,6
7,2,0.00058642,6
6,0,0.00058644,0
2,0,0.00058645,0
5,0,0.00058645,0
13,0,0.00058646,0
14,1,0.00058649,1
11,2,0.00058649,6
10,0,0.00058651,0
15,3,0.00058651,10
2,0,0.00058656,0
2,0,0.00058663,0
3,0,0.00058664,0
1,0,0.00058664,0
4,0,0.00058665,0
10,0,0.00058668,0
1,0,0.00058670,0
9,1,0.00058676,1
11,0,0.00058681,0
1,0,0.00058684,0
13,3,0.00058695,10
4,0,0.00058695,0
2,0,0.00058700,0
16,3,0.00058701,10
19,1,0.00058702,1
15,4,0.00058706,14
12,0,0.00058706,0
3,0,0.00058708,0
4,0,0.00058712,0
15,3,0.00058727,10
7,0,0.00058730,0
18,5,0.00058731,20
3,0,0.00058733,0
17,3,0.00058734,10
1,0,0.00058740,0
5,0,0.00058740,0
16,4,0.00058741,14
11,2,0.00058743,6
24,5,0.00058743,20
2,0,0.00058744,0
5,0,0.00058750,0
6,0,0.00058754,0
9,0,0.00058757,0
4,0,0.00058766,0
11,3,0.00058769,10
19,7,0.00058770,28
8,0,0.00058770,0
8,0,0.00058773,0
11,2,0.00058774,6
4,0,0.00058777,0
2,0,0.00058777,0
3,0,0.00058777,0
13,1,0.00058782,1
3,0,0.00058784,0
2,0,0.00058788,0
1,0,0.00058789,0
2,0,0.00058790,0
6,2,0.00058790,6
14,1,0.00058792,1
4,0,0.00058793,0
2,0,0.00058796,0
5,0,0.00058802,0
7,0,0.00058804,0
4,0,0.00058809,0
2,0,0.00058810,0
18,2,0.00058811,6
10,1,0.00058816,1
11,1,0.00058820,1
18,2,0.00058820,6
6,0,0.00058821,0
2,0,0.00058821,0
2,0,0.00058823,0
18,3,0.00058830,10
5,1,0.00058837,1
5,0,0.00058837,0
15,3,0.00058838,10
8,0,0.00058840,0
3,1,0.00058843,1
3,0,0.00058847,0
3,0,0.00058850,0
16,5,0.00058862,20
5,1,0.00058868,1
10,0,0.00058869,0
3,0,0.00058870,0
2,0,0.00058875,0
3,0,0.00058878,0
16,1,0.00058882,1
1,0,0.00058885,0
2,0,0.00058888,0
1,0,0.00058889,0
1,0,0.00058896,0
5,0,0.00058897,0
9,1,0.00058903,1
3,0,0.00058905,0
4,0,0.00058910,0
2,0,0.00058910,0
16,3,0.00058911,10
1,0,0.00058919,0
4,0,0.00058922,0
14,6,0.00058922,24
5,2,0.00058922,6
20,7,0.00058922,28
5,0,0.00058924,0
15,5,0.00058926,20
8,2,0.00058927,6
4,0,0.00058928,0
7,0,0.00058930,0
4,0,0.00058931,0
11,0,0.00058932,0
2,0,0.00058932,0
14,2,0.00058934,6
5,1,0.00058944,1
10,0,0.00058950,0
5,0,0.00058952,0
8,1,0.00058953,1
5,0,0.00058953,0
4,1,0.00058954,1
2,0,0.00058955,0
1,0,0.00058971,0
8,1,0.00058972,1
10,0,0.00058979,0
1,0,0.00058980,0
2,0,0.00058980,0
2,0,0.00058985,0
5,1,0.00058986,1
3,0,0.00058987,0
9,1,0.00058991,1
20,3,0.00058994,10
2,0,0.00058994,0
2,0,0.00058995,0
9,0,0.00058995,0
3,0,0.00058995,0
19,6,0.00059000,24
3,0,0.00059003,0
1,0,0.00059005,0
14,2,0.00059009,6
16,4,0.00059010,14
7,0,0.00059012,0
1,0,0.00059012,0
2,0,0.00059012,0
6,2,0.00059018,6
3,0,0.00059020,0
9,3,0.00059021,10
3,0,0.00059023,0
4,0,0.00059025,0
15,3,0.00059027,10
3,0,0.00059028,0
6,0,0.00059029,0
6,0,0.00059033,0
3,0,0.00059034,0
2,0,0.00059036,0
9,0,0.00059037,0
10,1,0.00059038,1
14,2,0.00059043,6
1,0,0.00059045,0
7,1,0.00059050,1
6,0,0.00059055,0
6,0,0.00059062,0
4,0,0.00059065,0
15,5,0.00059072,20
1,0,0.00059073,0
5,0,0.00059076,0
5,0,0.00059083,0
13,3,0.00059089,10
4,1,0.00059091,1
1,0,0.00059098,0
3,0,0.00059098,0
10,2,0.00059098,6
5,0,0.00059099,0
4,0,0.00059101,0
20,3,0.00059109,10
1,0,0.00059110,0
6,0,0.00059110,0
4,0,0.00059111,0
2,0,0.00059113,0
2,0,0.00059122,0
7,0,0.00059130,0
7,0,0.00059132,0
8,0,0.00059133,0
1,0,0.00059138,0
5,0,0.00059150,0
8,1,0.00059153,1
1,0,0.00059154,0
2,0,0.00059170,0
18,3,0.00059170,10
5,0,0.00059172,0
8,0,0.00059177,0
1,0,0.00059182,0
10,2,0.00059185,6
9,4,0.00059189,14
3,0,0.00059194,0
23,8,0.00059196,32
1,0,0.00059196,0
1,0,0.00059196,0
1,0,0.00059197,0
17,4,0.00059199,14
1,0,0.00059200,0
22,4,0.00059201,14
2,0,0.00059204,0
3,0,0.00059205,0
3,0,0.00059206,0
1,0,0.00059207,0
2,0,0.00059210,0
3,0,0.00059211,0
3,0,0.00059212,0
4,0,0.00059215,0
2,0,0.00059216,0
1,0,0.00059216,0
3,0,0.00059220,0
2,0,0.00059222,0
2,0,0.00059222,0
2,0,0.00059227,0
11,0,0.00059228,0
2,1,0.00059229,1
3,0,0.00059230,0
18,2,0.00059232,6
2,0,0.00059235,0
8,1,0.00059242,1
15,1,0.00059245,1
3,0,0.00059247,0
3,0,0.00059256,0
9,1,0.00059259,1
4,0,0.00059259,0
10,1,0.00059262,1
2,0,0.00059270,0
10,0,0.00059270,0
1,1,0.00059271,1
4,0,0.00059276,0
17,6,0.00059276,24
1,0,0.00059282,0
24,6,0.00059283,24
3,0,0.00059284,0
4,0,0.00059286,0
8,0,0.00059289,0
2,0,0.00059292,0
1,0,0.00059292,0
2,0,0.00059293,0
5,0,0.00059294,0
21,10,0.00059295,41
2,0,0.00059295,0
4,0,0.00059298,0
1,0,0.00059300,0
17,2,0.00059302,6
7,0,0.00059308,0
1,0,0.00059314,0
20,4,0.00059314,14
12,2,0.00059317,6
15,4,0.00059325,14
9,1,0.00059325,1
9,1,0.00059328,1
3,0,0.00059329,0
5,0,0.00059338,0
15,2,0.00059343,6
10,1,0.00059347,1
4,0,0.00059347,0
4,0,0.00059349,0
16,1,0.00059349,1
1,0,0.00059353,0
13,3,0.00059354,10
3,0,0.00059355,0
3,0,0.00059357,0
8,2,0.00059358,6
8,0,0.00059363,0
2,0,0.00059364,0
19,4,0.00059379,14
22,6,0.00059387,24
7,1,0.00059387,1
9,0,0.00059389,0
9,1,0.00059389,1
5,0,0.00059398,0
19,1,0.00059407,1
14,2,0.00059408,6
9,1,0.00059414,1
3,0,0.00059415,0
3,0,0.00059422,0
14,4,0.00059423,14
2,0,0.00059430,0
2,0,0.00059432,0
16,4,0.00059434,14
11,1,0.00059434,1
2,0,0.00059438,0
1,0,0.00059438,0
18,4,0.00059439,14
2,0,0.00059442,0
5,0,0.00059446,0
2,0,0.00059447,0
15,5,0.00059450,20
3,0,0.00059456,0
19,0,0.00059458,0
20,0,0.00059460,0
18,4,0.00059460,14
9,1,0.00059469,1
2,0,0.00059472,0
4,0,0.00059472,0
4,0,0.00059473,0
14,3,0.00059477,10
4,0,0.00059480,0
17,3,0.00059494,10
16,4,0.00059499,14
6,1,0.00059501,1
3,0,0.00059501,0
10,0,0.00059501,0
4,1,0.00059504,1
15,1,0.00059505,1
5,0,0.00059506,0
13,2,0.00059510,6
3,1,0.00059517,1
20,4,0.00059517,14
9,1,0.00059519,1
1,0,0.00059523,0
12,1,0.00059523,1
11,1,0.00059528,1
9,2,0.00059528,6
1,0,0.00059537,0
10,0,0.00059538,0
5,2,0.00059541,6
1,0,0.00059542,0
2,0,0.00059544,0
6,1,0.00059544,1
1,0,0.00059547,0
16,4,0.00059550,14
11,1,0.00059552,1
9,1,0.00059553,1
1,0,0.00059554,0
1,0,0.00059555,0
1,0,0.00059558,0
6,0,0.00059560,0
1,0,0.00059562,0
4,0,0.00059562,0
1,0,0.00059565,0
12,2,0.00059567,6
9,1,0.00059567,1
7,0,0.00059569,0
1,0,0.00059572,0
6,0,0.00059576,0
10,1,0.00059579,1
10,2,0.00059588,6
2,0,0.00059590,0
1,1,0.00059593,1
8,0,0.00059594,0
1,0,0.00059594,0
1,0,0.00059595,0
13,1,0.00059598,1
15,4,0.00059600,14
9,1,0.00059609,1
10,0,0.00059621,0
5,1,0.00059625,1
18,2,0.00059628,6
9,0,0.00059631,0
6,0,0.00059632,0
3,0,0.00059636,0
3,0,0.00059641,0
16,7,0.00059646,28
1,0,0.00059648,0
4,0,0.00059648,0
21,1,0.00059648,1
17,4,0.00059650,14
5,0,0.00059656,0
16,3,0.00059657,10
9,1,0.00059659,1
4,0,0.00059662,0
1,0,0.00059669,0
1,0,0.00059671,0
17,3,0.00059671,10
3,0,0.00059673,0
7,0,0.00059678,0
2,0,0.00059683,0
1,0,0.00059684,0
18,0,0.00059688,0
9,0,0.00059691,0
3,0,0.00059693,0
8,2,0.00059700,6
21,2,0.00059702,6
4,0,0.00059707,0
4,0,0.00059708,0
11,3,0.00059712,10
7,0,0.00059716,0
11,1,0.00059717,1
2,0,0.00059723,0
1,0,0.00059723,0
6,1,0.00059726,1
3,0,0.00059727,0
5,1,0.00059728,1
16,4,0.00059729,14
22,8,0.00059730,32
2,0,0.00059731,0
8,0,0.00059732,0
1,0,0.00059732,0
17,3,0.00059740,10
1,0,0.00059744,0
10,5,0.00059746,20
19,1,0.00059748,1
6,0,0.00059749,0
2,0,0.00059749,0
10,0,0.00059751,0
13,0,0.00059753,0
1,0,0.00059754,0
2,0,0.00059755,0
6,1,0.00059759,1
1,0,0.00059759,0
4,0,0.00059763,0
12,1,0.00059767,1
1,0,0.00059768,0
9,0,0.00059769,0
9,0,0.00059775,0
11,0,0.00059775,0
11,0,0.00059783,0
7,0,0.00059786,0
2,0,0.00059791,0
9,0,0.00059795,0
2,0,0.00059797,0
9,2,0.00059798,6
1,0,0.00059800,0
15,5,0.00059804,20
4,0,0.00059807,0
16,4,0.00059819,14
3,0,0.00059824,0
11,0,0.00059829,0
8,0,0.00059831,0
1,0,0.00059832,0
6,0,0.00059839,0
2,0,0.00059844,0
10,1,0.00059844,1
4,0,0.00059844,0
9,0,0.00059852,0
1,0,0.00059853,0
1,0,0.00059855,0
4,0,0.00059856,0
10,0,0.00059857,0
2,0,0.00059860,0
3,0,0.00059864,0
5,0,0.00059879,0
4,0,0.00059879,0
12,5,0.00059884,20
6,1,0.00059890,1
3,2,0.00059892,6
17,2,0.00059895,6
2,0,0.00059901,0
9,1,0.00059902,1
2,0,0.00059903,0
2,0,0.00059904,0
2,0,0.00059908,0
16,1,0.00059912,1
5,0,0.00059914,0
2,0,0.00059919,0
16,4,0.00059920,14
18,3,0.00059921,10
2,0,0.00059930,0
1,0,0.00059938,0
5,0,0.00059943,0
1,0,0.00059944,0
7,3,0.00059946,10
13,2,0.00059950,6
1,0,0.00059951,0
4,0,0.00059951,0
1,0,0.00059956,0
18,4,0.00059960,14
7,0,0.00059961,0
1,0,0.00059966,0
12,0,0.00059966,0
1,0,0.00059967,0
2,0,0.00059971,0
1,0,0.00059977,0
3,1,0.00059978,1
13,4,0.00059982,14
4,0,0.00059983,0
24,10,0.00059984,41
1,0,0.00059987,0
20,11,0.00059989,46
1,0,0.00059992,0
4,0,0.00059996,0
4,0,0.00059997,0
2,1,0.00060002,1
1,0,0.00060004,0
3,0,0.00060015,0
14,4,0.00060020,14
13,0,0.00060025,0
1,0,0.00060033,0
1,0,0.00060035,0
1,0,0.00060036,0
12,0,0.00060037,0
17,3,0.00060041,10
14,1,0.00060041,1
1,0,0.00060043,0
4,0,0.00060046,0
1,0,0.00060050,0
5,0,0.00060055,0
20,9,0.00060056,37
12,0,0.00060057,0
1,0,0.00060058,0
1,0,0.00060058,0
13,0,0.00060061,0
10,1,0.00060061,1
9,0,0.00060063,0
7,1,0.00060066,1
3,0,0.00060067,0
19,6,0.00060074,24
7,1,0.00060075,1
5,0,0.00060085,0
2,0,0.00060086,0
16,7,0.00060086,28
2,0,0.00060087,0
11,1,0.00060094,1
8,0,0.00060101,0
8,2,0.00060108,6
15,0,0.00060108,0
16,1,0.00060112,1
10,1,0.00060113,1
4,1,0.00060113,1
2,0,0.00060115,0
1,0,0.00060121,0
1,0,0.00060124,0
7,1,0.00060143,1
2,0,0.00060145,0
13,1,0.00060154,1
1,0,0.00060156,0
16,4,0.00060161,14
1,0,0.00060162,0
15,4,0.00060164,14
3,0,0.00060164,0
6,0,0.00060164,0
2,0,0.00060166,0
10,1,0.00060166,1
3,0,0.00060172,0
1,0,0.00060179,0
5,0,0.00060190,0
3,0,0.00060192,0
3,0,0.00060197,0
8,2,0.00060198,6
7,0,0.00060198,0
6,0,0.00060199,0
21,7,0.00060199,28
21,2,0.00060201,6
11,0,0.00060203,0
11,2,0.00060204,6
2,0,0.00060209,0
1,0,0.00060211,0
2,0,0.00060215,0
6,0,0.00060215,0
3,0,0.00060216,0
7,0,0.00060216,0
3,2,0.00060234,6
17,7,0.00060246,28
6,0,0.00060247,0
21,4,0.00060248,14
20,5,0.00060249,20
2,0,0.00060253,0
7,1,0.00060257,1
3,0,0.00060258,0
8,1,0.00060258,1
6,0,0.00060259,0
13,0,0.00060261,0
9,1,0.00060263,1
1,0,0.00060269,0
8,0,0.00060270,0
5,0,0.00060272,0
5,0,0.00060276,0
2,0,0.00060281,0
6,3,0.00060283,10
22,4,0.00060286,14
2,0,0.00060287,0
3,0,0.00060289,0
14,2,0.00060291,6
17,2,0.00060293,6
4,0,0.00060298,0
2,0,0.00060299,0
7,1,0.00060300,1
12,2,0.00060304,6
5,1,0.00060309,1
7,2,0.00060310,6
10,2,0.00060311,6
16,3,0.00060313,10
5,0,0.00060316,0
9,0,0.00060316,0
1,0,0.00060324,0
1,0,0.00060325,0
4,0,0.00060326,0
12,4,0.00060344,14
4,0,0.00060350,0
2,0,0.00060352,0
19,2,0.00060353,6
8,1,0.00060358,1
8,0,0.00060358,0
1,0,0.00060365,0
2,0,0.00060365,0
5,0,0.00060373,0
16,6,0.00060378,24
7,2,0.00060380,6
1,0,0.00060384,0
8,0,0.00060385,0
2,0,0.00060385,0
1,0,0.00060388,0
16,2,0.00060393,6
5,0,0.00060400,0
1,0,0.00060400,0
14,1,0.00060402,1
17,3,0.00060406,10
12,2,0.00060412,6
3,0,0.00060414,0
